build_year,neighbour_hood,area,floor,rooms,Parking,Elevator,Warehouse,Luxury_features,price,mean,std,median,amin,amax,neighbour_hood_encoded
1387,اختیاریه,147,1.0,3,1,1,1,0,71400000,85898004.99168053,16435197.312221156,84200000.0,43947000.0,160000000.0,17
1385,محله,65,5.0,2,0,0,0,0,63846153,73819883.09677419,36898762.043740176,67258560.0,12745098.0,195555555.0,15
1385,فرشته,175,4.0,3,1,1,1,1,160000000,120952950.5831435,33940719.24992989,116700000.0,59615384.0,204500000.0,20
1380,فرشته,208,1.0,3,1,1,1,0,64900000,120952950.5831435,33940719.24992989,116700000.0,59615384.0,204500000.0,20
1396,سوهانک,165,5.0,3,0,0,0,0,112121212,75022756.9090909,11793327.450212738,73077000.0,51304347.0,125000000.0,16
1400,ولنجک,120,1.0,2,0,0,0,0,125000000,129916359.95195195,32495623.245280623,130000000.0,12500000.0,204700000.0,20
1401,چیتگرشمالی,100,16.0,2,1,1,1,0,6500000,20934780.269058295,9706239.765193766,21795000.0,2350000.0,60000000.0,1
1401,بلوارعدلپونک,156,5.0,3,1,1,1,1,85000000,61650000.0,10284828.763897954,59200000.0,46300000.0,87600000.0,13
1385,فرشته,130,1.0,2,1,1,1,0,130800000,120952950.5831435,33940719.24992989,116700000.0,59615384.0,204500000.0,20
1395,سازمانبرنامهجنوبی,107,4.0,2,1,1,1,0,68224000,64120683.4,6085174.441360158,65348000.0,51299000.0,75000000.0,13
1385,زعفرانیه,198,7.0,3,1,1,0,0,84800000,131865026.54357798,34972724.14783003,130000000.0,31000000.0,202900000.0,20
1392,بهجتآباد,95,2.0,2,0,0,0,0,63157894,57650933.68965517,12237314.608616121,59339080.0,30000000.0,81538461.0,12
1385,نیاوران,170,5.0,3,1,1,1,0,132353000,119301128.8559322,34155648.27073372,120000000.0,21348314.0,200000000.0,20
1391,نارمک,69,4.0,2,0,0,0,0,50000000,56581223.41935484,12740452.100157069,56923076.0,13800000.0,81481481.0,12
1383,سعادتآباد,85,3.0,2,1,1,1,0,47100000,82825233.46999405,29784174.205726072,77419000.0,8700000.0,204500000.0,17
1393,الهیه,125,4.0,2,1,1,1,1,160000000,119528884.63380282,33129543.164495844,115000000.0,16500000.0,204500000.0,20
1399,جنتآبادجنوبی,76,1.0,2,1,1,1,0,65789000,60135130.005347595,13104643.369948454,60888000.0,843220.0,91666666.0,13
1401,قیطریه,110,3.0,2,1,1,1,1,118182000,96178453.21393035,21150951.867954727,91200000.0,10000000.0,162857000.0,19
1400,شهرکدانشگاهشریف,110,2.0,2,0,0,0,0,32727272,39437721.26785714,9155991.121027743,40773219.5,15042735.0,57000000.0,6
1388,دزاشیب,140,3.0,3,1,1,1,0,77857000,94111207.43689321,23041493.361241512,88200000.0,13500000.0,150000000.0,19
1395,فرمانیه,180,3.0,3,1,1,1,1,122200000,122176685.18518518,30659498.346812826,120700000.0,16200000.0,190000000.0,20
1392,استادمعین,73,4.0,2,0,0,0,1,40410958,44263980.72131147,7208221.048194331,44702000.0,13800000.0,55882000.0,7
1380,دارآباد,118,1.0,2,0,0,0,0,50423728,75783127.72,10111255.529917272,74400000.0,50423728.0,115000000.0,16
1401,پارس,200,6.0,3,0,0,0,0,67500000,49426053.23076923,25979482.52074253,46212121.0,12358490.0,202666666.0,9
1401,سعادتآباد,85,4.0,2,1,1,1,1,117600000,82825233.46999405,29784174.205726072,77419000.0,8700000.0,204500000.0,17
1381,ویلا,125,2.0,3,0,0,0,0,57600000,66903354.72,17768464.798360683,70320320.0,13700000.0,106164383.0,14
1401,دهکدهالمپیک,99,7.0,2,1,1,1,0,60000000,32252708.540447503,12514798.760472782,31000000.0,1000000.0,112909000.0,4
1399,شهرکغرب,123,6.0,2,1,1,0,0,81900000,85593560.17830609,26465865.635044355,80800000.0,7500000.0,200000000.0,17
1400,حکمت,108,3.0,2,1,1,1,1,84300000,103768487.234375,23490170.168967884,100704225.0,52564102.0,160600000.0,19
1382,قلهک,80,2.0,2,0,0,0,0,80000000,81550044.10344827,16001902.13975989,79674796.0,47500000.0,127450980.0,17
1382,سازمانبرنامهشمالی,60,1.0,1,0,0,0,0,61666666,68094790.27819549,12363884.237145117,66250000.0,43428571.0,120000000.0,14
1384,محله,101,1.0,2,0,0,0,0,61881188,73819883.09677419,36898762.043740176,67258560.0,12745098.0,195555555.0,15
1383,دروس,167,3.0,3,1,1,1,0,86946000,102762022.22689076,26321254.260763068,97400000.0,53300000.0,192661000.0,19
1386,سعادتآباد,102,1.0,2,1,1,1,0,78400000,82825233.46999405,29784174.205726072,77419000.0,8700000.0,204500000.0,17
1395,سعادتآباد,140,2.0,3,1,1,1,0,91429000,82825233.46999405,29784174.205726072,77419000.0,8700000.0,204500000.0,17
1389,شمسآباد,86,3.0,2,1,1,1,0,50600000,62086905.94444445,8169265.474399596,60816666.5,42100000.0,90810810.0,13
1390,ایوانکشهرکغرب,135,2.0,2,1,1,1,0,66700000,86669696.96969697,19001998.001007766,83800000.0,65000000.0,152000000.0,18
1401,قیطریه,120,3.0,2,1,1,1,1,125000000,96178453.21393035,21150951.867954727,91200000.0,10000000.0,162857000.0,19
1390,مرزداران,50,4.0,1,0,0,0,0,72000000,81315071.67512691,15550866.03382363,80800000.0,44800000.0,121200000.0,16
1401,چیتگر,55,1.0,1,0,0,0,1,12000000,21499908.051948052,16886269.097524546,14750000.0,2143000.0,82300000.0,1
1391,بهجتآباد,81,2.0,2,0,0,0,0,64197530,57650933.68965517,12237314.608616121,59339080.0,30000000.0,81538461.0,12
1388,پیروزی,65,3.0,2,0,0,0,0,33846153,41650606.25490196,10074684.519180333,40700000.0,13800000.0,67000000.0,7
1385,ظفر,77,4.0,2,1,1,1,0,79221000,79304783.43010753,13316713.604578326,76000000.0,51428571.0,120000000.0,16
1395,کامرانیه,180,3.0,3,1,1,1,0,86100000,114189217.13235295,31526742.19592267,105500000.0,66500000.0,203209000.0,19
1387,پونک,137,1.0,3,0,0,0,0,56934306,64268619.23232323,15318423.73151411,64800000.0,6364000.0,117400000.0,13
1399,فرشته,210,4.0,3,1,1,1,1,142900000,120952950.5831435,33940719.24992989,116700000.0,59615384.0,204500000.0,20
1400,لویزانوشیان,156,13.0,3,0,0,0,0,68589743,68044954.64035088,15703473.156897321,70277748.5,10066666.0,115748031.0,14
1398,پونک,110,3.0,2,1,1,0,0,60500000,64268619.23232323,15318423.73151411,64800000.0,6364000.0,117400000.0,13
1392,شهرزیبا,49,3.0,1,1,1,1,1,17959000,42339327.0,19949550.077963997,46833333.0,12794000.0,87800000.0,7
1400,گیشا,117,2.0,3,1,1,1,1,94872000,90521901.78823529,18060511.48489818,89285714.0,51020408.0,147727272.0,18
1392,بلوارفردوس,78,1.0,2,1,1,1,1,59000000,59341145.36082474,11226516.262274269,59859154.0,19285714.0,120000000.0,12
1401,دهکدهالمپیک,55,11.0,1,1,1,1,1,30000000,32252708.540447503,12514798.760472782,31000000.0,1000000.0,112909000.0,4
1380,بلوارفردوس,72,1.0,2,1,0,1,0,37500000,59341145.36082474,11226516.262274269,59859154.0,19285714.0,120000000.0,12
1398,قیطریه,190,6.0,4,1,1,1,0,87895000,96178453.21393035,21150951.867954727,91200000.0,10000000.0,162857000.0,19
1398,اباذر,91,3.0,2,0,0,0,0,68241758,68391731.15053764,10896573.186478715,68000000.0,41739130.0,110000000.0,15
1383,فاطمی,108,3.0,2,1,1,1,0,63889000,65088203.4537037,14757932.947273208,65342909.5,29333333.0,130000000.0,14
1384,ظفر,80,1.0,2,0,0,0,0,70000000,79304783.43010753,13316713.604578326,76000000.0,51428571.0,120000000.0,16
1401,فرمانیه,206,5.0,3,1,1,1,1,140300000,122176685.18518518,30659498.346812826,120700000.0,16200000.0,190000000.0,20
1384,دروس,148,6.0,3,1,1,1,0,79662000,102762022.22689076,26321254.260763068,97400000.0,53300000.0,192661000.0,19
1375,محله,110,1.0,2,0,0,0,0,59818181,73819883.09677419,36898762.043740176,67258560.0,12745098.0,195555555.0,15
1401,دریاچهشهدایخلیجفارس,140,1.0,3,1,1,1,0,13500000,22830528.66242038,12980441.790903542,22250000.0,1542000.0,65515000.0,2
1385,باغفیض,100,5.0,3,1,1,1,0,55000000,58092784.5,10742418.088335035,57875939.0,8108000.0,82000000.0,12
1395,جردن,125,2.0,3,1,1,1,0,80000000,91821517.75252526,19646827.68857334,89721875.0,48000000.0,140000000.0,18
1389,سعادتآباد,66,8.0,1,1,1,1,0,50000000,82825233.46999405,29784174.205726072,77419000.0,8700000.0,204500000.0,17
1388,سازمانبرنامه,51,2.0,1,1,1,1,0,71600000,62297500.0,14048036.711335786,62250000.0,39300000.0,120400000.0,13
1385,منیریه,47,2.0,1,0,0,0,0,42600000,52878428.571428575,6110972.968279898,51000000.0,42600000.0,60000000.0,9
1401,دریاچهشهدایخلیجفارس,60,6.0,1,1,1,1,0,22400000,22830528.66242038,12980441.790903542,22250000.0,1542000.0,65515000.0,2
1400,سهروردیشمالی,125,5.0,2,1,1,1,0,96000000,81612742.53731343,17450377.914115496,80000000.0,13800000.0,148000000.0,17
1381,زعفرانیه,155,3.0,3,1,1,1,0,95000000,131865026.54357798,34972724.14783003,130000000.0,31000000.0,202900000.0,20
1400,کامرانیه,190,1.0,3,1,1,1,0,200000000,114189217.13235295,31526742.19592267,105500000.0,66500000.0,203209000.0,19
1387,پونک,61,3.0,2,1,1,0,0,65600000,64268619.23232323,15318423.73151411,64800000.0,6364000.0,117400000.0,13
1395,سعادتآباد,85,6.0,2,1,1,1,0,90000000,82825233.46999405,29784174.205726072,77419000.0,8700000.0,204500000.0,17
1390,زعفرانیه,190,3.0,2,1,1,1,0,115800000,131865026.54357798,34972724.14783003,130000000.0,31000000.0,202900000.0,20
1385,صاحبقرانیه,132,0.0,3,1,1,1,0,83300000,115828571.42857143,24374283.872264113,120300000.0,83300000.0,150000000.0,19
1398,ولنجک,205,8.0,3,1,1,0,0,156100000,129916359.95195195,32495623.245280623,130000000.0,12500000.0,204700000.0,20
1399,سهروردیجنوبی,145,2.0,3,1,1,1,0,54483000,65052703.7037037,8528946.299327282,65428500.0,47100000.0,85000000.0,14
1401,پونک,56,7.0,1,1,1,1,0,67900000,64268619.23232323,15318423.73151411,64800000.0,6364000.0,117400000.0,13
1387,شهران,55,3.0,1,0,0,0,0,49454545,60020450.6381323,12174627.440331178,59545454.0,28917647.0,138000000.0,12
1400,سهروردیجنوبی,128,2.0,3,1,1,1,0,60000000,65052703.7037037,8528946.299327282,65428500.0,47100000.0,85000000.0,14
1393,جنتآبادمرکزی,74,5.0,2,1,1,1,0,61500000,61115740.77374302,10086971.745209087,61950000.0,16504000.0,96700000.0,13
1394,سازمانآب,106,3.0,2,0,0,0,0,59433962,56526261.655737706,7817974.9994095685,55555555.0,40170940.0,79673913.0,11
1398,حکمت,150,3.0,3,0,0,0,0,100000000,103768487.234375,23490170.168967884,100704225.0,52564102.0,160600000.0,19
1388,زرگنده,160,3.0,3,0,0,0,0,58750000,76244933.03030303,16579436.2136582,76875000.0,46093750.0,119631901.0,16
1401,درختیشهرکغرب,150,3.0,3,1,1,1,1,121300000,89576271.18644068,27752808.736284263,78000000.0,48300000.0,131800000.0,18
1393,اوقاف,91,1.0,2,0,0,0,0,44615384,47327041.43678161,9038747.770848209,47340425.0,26086956.0,71839080.0,8
1392,شهرکغرب,130,5.0,3,1,1,1,0,88462000,85593560.17830609,26465865.635044355,80800000.0,7500000.0,200000000.0,17
1401,سازمانبرنامهشمالی,120,3.0,2,1,1,1,0,84000000,68094790.27819549,12363884.237145117,66250000.0,43428571.0,120000000.0,14
1385,میرداماد,180,2.0,3,0,0,0,0,75000000,90386641.37769784,22519072.703439962,84600000.0,50800000.0,157143000.0,18
1401,استادمعین,70,3.0,1,1,1,1,0,51000000,44263980.72131147,7208221.048194331,44702000.0,13800000.0,55882000.0,7
1396,شهرکغرب,119,5.0,2,1,1,1,1,73100000,85593560.17830609,26465865.635044355,80800000.0,7500000.0,200000000.0,17
1399,بلوارفردوس,105,9.0,2,1,1,1,0,50500000,59341145.36082474,11226516.262274269,59859154.0,19285714.0,120000000.0,12
1382,شهرکغرب,84,3.0,2,1,1,1,0,54800000,85593560.17830609,26465865.635044355,80800000.0,7500000.0,200000000.0,17
1382,بلوارفردوس,84,4.0,2,0,0,0,1,46428571,59341145.36082474,11226516.262274269,59859154.0,19285714.0,120000000.0,12
1388,الهیه,215,1.0,3,1,1,1,0,109800000,119528884.63380282,33129543.164495844,115000000.0,16500000.0,204500000.0,20
1395,پاسداران,110,3.0,2,1,1,1,0,138200000,86490141.48275863,21557395.896592565,80000000.0,9915000.0,166667000.0,17
1399,شهرکغرب,123,6.0,2,1,1,0,0,82000000,85593560.17830609,26465865.635044355,80800000.0,7500000.0,200000000.0,17
1401,دروس,50,3.0,1,0,0,0,0,130000000,102762022.22689076,26321254.260763068,97400000.0,53300000.0,192661000.0,19
1398,سازمانبرنامهشمالی,153,5.0,3,0,0,0,0,68627450,68094790.27819549,12363884.237145117,66250000.0,43428571.0,120000000.0,14
1401,جنتآبادمرکزی,160,5.0,3,1,1,0,0,70000000,61115740.77374302,10086971.745209087,61950000.0,16504000.0,96700000.0,13
1401,باغفیض,90,16.0,2,1,1,1,1,77778000,58092784.5,10742418.088335035,57875939.0,8108000.0,82000000.0,12
1383,امیرآباد,118,4.0,3,1,1,1,1,84746000,80210100.99672131,12461139.369398655,80000000.0,38235000.0,115000000.0,16
1380,سعادتآباد,52,3.0,1,0,0,1,0,55000000,82825233.46999405,29784174.205726072,77419000.0,8700000.0,204500000.0,17
1398,جنتآبادمرکزی,90,1.0,2,1,1,1,1,71111000,61115740.77374302,10086971.745209087,61950000.0,16504000.0,96700000.0,13
1399,ولنجک,125,2.0,2,1,1,0,0,134400000,129916359.95195195,32495623.245280623,130000000.0,12500000.0,204700000.0,20
1385,سعادتآباد,85,1.0,2,1,1,1,0,69412000,82825233.46999405,29784174.205726072,77419000.0,8700000.0,204500000.0,17
1393,وردآوردشمالی,115,2.0,2,0,0,0,0,65217391,27900492.13559322,9230648.12262847,26000000.0,8783783.0,65217391.0,2
1386,قیطریه,146,1.0,3,1,1,1,0,82192000,96178453.21393035,21150951.867954727,91200000.0,10000000.0,162857000.0,19
1395,پونک,100,1.0,2,1,1,1,1,50000000,64268619.23232323,15318423.73151411,64800000.0,6364000.0,117400000.0,13
1388,شهرکغرب,142,10.0,3,1,1,1,0,50000000,85593560.17830609,26465865.635044355,80800000.0,7500000.0,200000000.0,17
1385,هروی,100,1.0,2,1,1,1,0,64000000,73345990.97560975,11637626.156124255,72000000.0,10300000.0,110000000.0,15
1382,جردن,140,4.0,2,0,0,0,0,78571428,91821517.75252526,19646827.68857334,89721875.0,48000000.0,140000000.0,18
1396,محمودیه,145,4.0,3,1,1,1,1,106900000,129194256.39393939,31890018.965248328,126372058.5,83300000.0,204500000.0,20
1401,سعادتآباد,120,1.0,2,1,1,1,1,200000000,82825233.46999405,29784174.205726072,77419000.0,8700000.0,204500000.0,17
1384,سازمانبرنامهجنوبی,56,1.0,2,1,1,1,0,66071000,64120683.4,6085174.441360158,65348000.0,51299000.0,75000000.0,13
1381,سازمانبرنامهشمالی,84,1.0,2,1,1,1,0,63095000,68094790.27819549,12363884.237145117,66250000.0,43428571.0,120000000.0,14
1376,لویزانوشیان,135,10.0,2,0,0,0,0,84444444,68044954.64035088,15703473.156897321,70277748.5,10066666.0,115748031.0,14
1386,تجریش,110,2.0,3,0,0,0,0,86000000,88118546.375,20293109.471329097,85514970.0,40740740.0,140000000.0,18
1401,اندرزگو,123,15.0,3,1,1,1,1,5691000,50256600.0,54517521.78703651,13500000.0,5691000.0,120000000.0,9
1390,محله,75,2.0,2,0,0,0,0,61333333,73819883.09677419,36898762.043740176,67258560.0,12745098.0,195555555.0,15
1385,جنتآبادمرکزی,100,3.0,2,0,0,0,0,50000000,61115740.77374302,10086971.745209087,61950000.0,16504000.0,96700000.0,13
1383,ازگل,117,1.0,3,0,0,0,0,64102564,85314911.77173913,20347039.852748655,81100000.0,15959595.0,151351351.0,17
1400,فرشته,140,1.0,3,0,0,0,0,120000000,120952950.5831435,33940719.24992989,116700000.0,59615384.0,204500000.0,20
1394,بلوارفردوس,74,3.0,2,1,1,1,0,61500000,59341145.36082474,11226516.262274269,59859154.0,19285714.0,120000000.0,12
1374,میرداماد,106,4.0,2,1,1,1,0,70000000,90386641.37769784,22519072.703439962,84600000.0,50800000.0,157143000.0,18
1386,بلوارفردوسشرق,115,3.0,2,1,1,1,0,56522000,62519615.384615384,11607865.682169784,61868000.0,13500000.0,103571000.0,13
1398,جنتآبادمرکزی,146,3.0,3,0,0,0,0,61301369,61115740.77374302,10086971.745209087,61950000.0,16504000.0,96700000.0,13
1401,اختیاریه,90,3.0,2,1,1,1,0,100000000,85898004.99168053,16435197.312221156,84200000.0,43947000.0,160000000.0,17
1385,سعادتآباد,146,3.0,3,1,1,1,0,84200000,82825233.46999405,29784174.205726072,77419000.0,8700000.0,204500000.0,17
1401,محمودیه,190,4.0,3,1,1,0,1,170000000,129194256.39393939,31890018.965248328,126372058.5,83300000.0,204500000.0,20
1391,محله,83,6.0,2,0,0,0,0,49397590,73819883.09677419,36898762.043740176,67258560.0,12745098.0,195555555.0,15
1401,جنتآبادجنوبی,110,6.0,2,0,0,0,0,62272727,60135130.005347595,13104643.369948454,60888000.0,843220.0,91666666.0,13
1390,امامزادهقاسم,70,2.0,1,0,0,0,0,87142857,103519398.47826087,36643684.41751441,96551724.0,47058823.0,200000000.0,19
1401,یافتآباد,100,15.0,2,1,1,1,1,9000000,18480000.0,8930397.527546016,21200000.0,9000000.0,26600000.0,1
1394,الهیه,188,3.0,3,1,1,1,0,122300000,119528884.63380282,33129543.164495844,115000000.0,16500000.0,204500000.0,20
1389,سوهانک,70,5.0,2,0,0,0,0,71428571,75022756.9090909,11793327.450212738,73077000.0,51304347.0,125000000.0,16
1395,حکمت,115,1.0,2,1,1,1,0,100000000,103768487.234375,23490170.168967884,100704225.0,52564102.0,160600000.0,19
1400,گیشا,84,2.0,2,0,0,0,0,89285714,90521901.78823529,18060511.48489818,89285714.0,51020408.0,147727272.0,18
1401,دریاچهشهدایخلیجفارس,197,11.0,4,1,1,1,1,60000000,22830528.66242038,12980441.790903542,22250000.0,1542000.0,65515000.0,2
1401,دهکدهالمپیک,55,12.0,1,1,1,1,1,31000000,32252708.540447503,12514798.760472782,31000000.0,1000000.0,112909000.0,4
1400,پونک,102,8.0,2,1,1,1,1,72000000,64268619.23232323,15318423.73151411,64800000.0,6364000.0,117400000.0,13
1400,زعفرانیه,93,1.0,2,1,1,1,1,107500000,131865026.54357798,34972724.14783003,130000000.0,31000000.0,202900000.0,20
1399,اباذرآیتاللهکاشانی,145,4.0,3,1,1,1,1,75900000,67767307.6923077,17130922.86187605,63550000.0,46000000.0,111000000.0,14
1397,جیحون,48,3.0,1,1,1,1,0,44167000,40378425.76859504,8745338.678313637,42600000.0,16700000.0,55882000.0,6
1375,دریاننو,129,2.0,3,0,0,0,0,43410852,63849993.01754386,10441302.444476064,64772727.0,42045454.0,85000000.0,13
1391,ظفر,140,3.0,3,0,0,0,0,67428571,79304783.43010753,13316713.604578326,76000000.0,51428571.0,120000000.0,16
1396,پونک,80,4.0,2,1,1,1,1,56900000,64268619.23232323,15318423.73151411,64800000.0,6364000.0,117400000.0,13
1393,جنتآبادجنوبی,145,5.0,3,1,1,1,0,55200000,60135130.005347595,13104643.369948454,60888000.0,843220.0,91666666.0,13
1387,استخر,60,2.0,1,0,0,0,0,35000000,46048997.75,19167161.196802806,44644562.0,16666666.0,150000000.0,7
1396,پونک,91,3.0,2,1,1,1,0,82400000,64268619.23232323,15318423.73151411,64800000.0,6364000.0,117400000.0,13
1397,اختیاریه,127,5.0,3,1,1,1,0,90600000,85898004.99168053,16435197.312221156,84200000.0,43947000.0,160000000.0,17
1390,اختیاریه,95,3.0,2,1,1,1,1,74700000,85898004.99168053,16435197.312221156,84200000.0,43947000.0,160000000.0,17
1399,شهرزیبا,45,3.0,1,0,0,0,0,69555555,42339327.0,19949550.077963997,46833333.0,12794000.0,87800000.0,7
1401,وردآورد,100,15.0,2,1,1,1,0,12800000,24718560.0,14321739.207404176,32618500.0,2714000.0,42100000.0,2
1401,امیرآباد,180,3.0,3,1,1,1,0,98500000,80210100.99672131,12461139.369398655,80000000.0,38235000.0,115000000.0,16
1401,مرزداران,146,2.0,3,1,1,0,0,89000000,81315071.67512691,15550866.03382363,80800000.0,44800000.0,121200000.0,16
1385,سعادتآباد,100,1.0,2,1,1,1,1,92000000,82825233.46999405,29784174.205726072,77419000.0,8700000.0,204500000.0,17
1385,شهرکغرب,60,2.0,1,1,1,1,0,66700000,85593560.17830609,26465865.635044355,80800000.0,7500000.0,200000000.0,17
1400,قیطریه,85,6.0,2,1,1,1,1,129412000,96178453.21393035,21150951.867954727,91200000.0,10000000.0,162857000.0,19
1401,لویزانوشیان,131,3.0,2,0,0,0,0,77992366,68044954.64035088,15703473.156897321,70277748.5,10066666.0,115748031.0,14
1401,جنتآبادجنوبی,164,5.0,3,1,1,1,0,86585000,60135130.005347595,13104643.369948454,60888000.0,843220.0,91666666.0,13
1390,سعادتآباد,150,3.0,3,1,1,1,0,66700000,82825233.46999405,29784174.205726072,77419000.0,8700000.0,204500000.0,17
1397,قلهک,105,1.0,2,1,1,0,0,71400000,81550044.10344827,16001902.13975989,79674796.0,47500000.0,127450980.0,17
